Code	Title	Price
NHIA-063-058	NHIA-063-058 - Gastrotomy	105000.00
NHIA-063-059	NHIA-063-059 - Glossectomy-Partial/Total	105000.00
NHIA-063-060	NHIA-063-060 - Grahams Operation	105000.00
NHIA-063-061	NHIA-063-061 - Haemorrhoidectomy+ Fistulectomy	105000.00
NHIA-063-062	NHIA-063-062 - Heller's Procedure	105000.00
NHIA-063-063	NHIA-063-063 - Hemi Glossectomy	105000.00
NHIA-063-064	NHIA-063-064 - Hemicolectomy	105000.00
NHIA-063-065	NHIA-063-065 - Heminephrectomy	105000.00
NHIA-063-066	NHIA-063-066 - Hemithyroplasty	105000.00
NHIA-063-067	NHIA-063-067 - Hepatic Resection (Lobectomy)	105000.00
NHIA-063-068	NHIA-063-068 - Hepatic Segmentectomy	105000.00
NHIA-063-069	NHIA-063-069 - Herniorrhaphy and Hydrocelectomy (Sac Excision)	105000.00
NHIA-063-070	NHIA-063-070 - Drainage/excision Hydatid Cyst of Liver / Liver Drainage	105000.00
NHIA-063-071	NHIA-063-071 - Hydrocelectomy + Orchidectomy	105000.00
NHIA-063-072	NHIA-063-072 - Hypospadiacs Repair	105000.00
NHIA-063-073	NHIA-063-073 - Ileostomy	105000.00
NHIA-063-074	NHIA-063-074 - Ileostomy Pouch Revision	105000.00
NHIA-063-075	NHIA-063-075 - Ilieo Sigmoidostomy	105000.00
NHIA-063-076	NHIA-063-076 - Intussusception Operation	105000.00
NHIA-063-077	NHIA-063-077 - Jejunostomy	105000.00
NHIA-063-078	NHIA-063-078 - Laparotomy	105000.00
NHIA-063-079	NHIA-063-079 - Laryngectomy & Pharyngeal Diverticulum (Throat)	105000.00
NHIA-063-080	NHIA-063-080 - Laryngectomy with Block Dissection (Throat)	105000.00
NHIA-063-081	NHIA-063-081 - Laryngo Fissure (Throat)	105000.00
NHIA-063-082	NHIA-063-082 - Laryngopharyngectomy (Throat)	105000.00
NHIA-063-083	NHIA-063-083 - Ligation of Hepatic/Left Gastric Splenic Artery	105000.00
NHIA-063-084	NHIA-063-084 - Local Resection of Pelvic Tumour	105000.00
NHIA-063-085	NHIA-063-085 - Longitudinal Pancreatojejunostomy	105000.00
NHIA-063-086	NHIA-063-086 - Lymphatic Channel Transplantation	105000.00
NHIA-063-087	NHIA-063-087 - Mastectomy	105000.00
NHIA-063-088	NHIA-063-088 - Meckel's Diverticulectomy	105000.00
NHIA-063-089	NHIA-063-089 - Mesenteric Caval Anastomosis	105000.00
NHIA-063-090	NHIA-063-090 - Mesenteric Cyst - Excision	105000.00
NHIA-063-091	NHIA-063-091 - Nephrectomy	105000.00
NHIA-063-092	NHIA-063-092 - Nephrolithotomy	105000.00
NHIA-063-093	NHIA-063-093 - Oddis Sphincteroplasty	105000.00
NHIA-063-094	NHIA-063-094 - Oesophageal, 2 & 3 Stage, Thoraco-Abdominal, Fistula Repair	105000.00
NHIA-063-095	NHIA-063-095 - Oesophageal Atresia and Tracheo-Oesophageal Fistula Repair	105000.00
NHIA-063-096	NHIA-063-096 - Oesophageal Substitution, Diverticulum Excision	105000.00
NHIA-063-097	NHIA-063-097 - Oesophageal Transection	105000.00
NHIA-063-098	NHIA-063-098 - Oesophagectomy	105000.00
NHIA-063-099	NHIA-063-099 - Oesophagogastrectomy With Interposition of Colonic/Jejunal Segment	105000.00
NHIA-063-100	NHIA-063-100 - Oesophagostomy	105000.00
NHIA-063-101	NHIA-063-101 - Orchidectomy + Herniorraphy	105000.00
NHIA-063-102	NHIA-063-102 - Pancreatic Cystectomy	105000.00
NHIA-063-103	NHIA-063-103 - Pancreaticoduodenectomy	105000.00
NHIA-063-104	NHIA-063-104 - Pancreaticojejunostomy	105000.00
NHIA-063-105	NHIA-063-105 - Parathyroidectomy	105000.00
NHIA-063-106	NHIA-063-106 - Parodectomy	105000.00
NHIA-063-107	NHIA-063-107 - Partial Pancreatectomy	105000.00
NHIA-063-108	NHIA-063-108 - Pelvic Abscess - Open Drainage	105000.00
NHIA-063-109	NHIA-063-109 - Pelvic Evisceration	105000.00
NHIA-063-110	NHIA-063-110 - Penectomy	105000.00
NHIA-063-111	NHIA-063-111 - Penoplasty	105000.00
NHIA-063-112	NHIA-063-112 - Pericardiectomy	105000.00
NHIA-063-113	NHIA-063-113 - Pharyngectomy & Reconstruction - Total	105000.00
NHIA-063-114	NHIA-063-114 - Phytomatous Growth in the Scalp - Excision	105000.00
NHIA-063-115	NHIA-063-115 - Plastic Repair of Bladder Neck	105000.00
NHIA-063-116	NHIA-063-116 - Pleurectomy	105000.00
NHIA-063-117	NHIA-063-117 - Pleuropneumonectomy	105000.00
NHIA-063-118	NHIA-063-118 - Pneumonectomy	105000.00
NHIA-063-119	NHIA-063-119 - Portocaval Shunt/Anastomosis	105000.00
NHIA-063-120	NHIA-063-120 - Proctocolectomy, Ileostomy & Ileostomy Pouch	105000.00
NHIA-063-121	NHIA-063-121 - Prolapsed Rectum Repair	105000.00
NHIA-063-122	NHIA-063-122 - Prostatectomy [all types including Transurethral Resection of the Prostate (TURP) ]	105000.00
NHIA-063-123	NHIA-063-123 - Pulmonary Embolectomy	105000.00
NHIA-063-124	NHIA-063-124 - Pulmonary Resection	105000.00
NHIA-063-125	NHIA-063-125 - Pyelolithotomy	105000.00
NHIA-063-126	NHIA-063-126 - Pyeloromyotomy	105000.00
NHIA-063-127	NHIA-063-127 - Pyelotomy	105000.00
NHIA-063-128	NHIA-063-128 - Pyloroplasty	105000.00
NHIA-063-129	NHIA-063-129 - Radical Cystectomy	119000.00
NHIA-063-130	NHIA-063-130 - Mastectomy + Axililary Dissection	119000.00
NHIA-063-131	NHIA-063-131 - Radical Neck Dissection - Excision	119000.00
NHIA-063-132	NHIA-063-132 - Radical Pancreatectomy	119000.00
NHIA-063-133	NHIA-063-133 - Radical Prostatectomy	119000.00
NHIA-063-134	NHIA-063-134 - Reconstruction of The Ureter	126000.00
NHIA-063-135	NHIA-063-135 - Rectopexy	119000.00
NHIA-063-136	NHIA-063-136 - Recto-Urethral Fistula Closure	105000.00
NHIA-063-137	NHIA-063-137 - Rectovesical Fistula Closure	105000.00
NHIA-063-138	NHIA-063-138 - Renal Aneurysmectomy	105000.00
NHIA-063-139	NHIA-063-139 - Renal Cystectomy	105000.00
NHIA-063-140	NHIA-063-140 - Renal Decapsulation	105000.00
NHIA-063-141	NHIA-063-141 - Renopelvic Lymphatectomy	105000.00
NHIA-063-142	NHIA-063-142 - Repair of Bochidalek Diaphragmatic Congenital Defect	119000.00
NHIA-063-143	NHIA-063-143 - Repair of Bowel Perforations	105000.00
NHIA-063-144	NHIA-063-144 - Repair of Common Bile Duct	105000.00
NHIA-063-145	NHIA-063-145 - Repair of Gastric Lacerations	105000.00
NHIA-063-146	NHIA-063-146 - Repair of Oesophageal Lacerations	105000.00
NHIA-063-147	NHIA-063-147 - Repair of Splenic Laceration	105000.00
NHIA-063-148	NHIA-063-148 - Resection Anastomosis (Large Intestine)	105000.00
NHIA-063-149	NHIA-063-149 - Resection Anastomosis (Small Intestine)	105000.00
NHIA-063-150	NHIA-063-150 - Resection of Median Band Obstruction	105000.00
NHIA-063-151	NHIA-063-151 - Retroperitoneal Drainage of Perinephric Abscess	105000.00
NHIA-063-152	NHIA-063-152 - Retroperitoneal Tumor - Excision	105000.00
NHIA-063-153	NHIA-063-153 - Roux-En-Y Pancreatic Jejunostomy	105000.00
NHIA-063-154	NHIA-063-154 - Segmental Resection of Bladder Lesion	105000.00
NHIA-063-155	NHIA-063-155 - Selective Vagotomy	105000.00
NHIA-063-156	NHIA-063-156 - Resection of Sigmoid Diverticulum	105000.00
NHIA-063-157	NHIA-063-157 - Simple Closure - Peptic perforation	105000.00
NHIA-063-158	NHIA-063-158 - Splenectomy	105000.00
NHIA-063-159	NHIA-063-159 - Splenic Artery Aneurysmectomy	105000.00
NHIA-063-160	NHIA-063-160 - Splenorhaphy	105000.00
NHIA-063-161	NHIA-063-161 - Stripping And Ligation of Varicose Veins	105000.00
NHIA-063-162	NHIA-063-162 - Subcutaneous Venous Omphalo Saphenous Shunt	105000.00
NHIA-063-163	NHIA-063-163 - Super Selective Vagotomy	105000.00
NHIA-063-164	NHIA-063-164 - Surgery of Acute Intra-Abdominal Vascular Disease	105000.00
NHIA-063-165	NHIA-063-165 - Surgery of Complications of Diverticular Disease	105000.00
NHIA-063-166	NHIA-063-166 - Surgery of Complications of Pancreatitis	105000.00
NHIA-063-167	NHIA-063-167 - Surgery of Hepatic Trauma	105000.00
NHIA-063-168	NHIA-063-168 - Surgery of Intestinal Obstruction	105000.00
NHIA-063-169	NHIA-063-169 - Surgery of Seminal Vesicle	105000.00
NHIA-063-170	NHIA-063-170 - Surgery of Complications of Appendicitis	105000.00
NHIA-063-171	NHIA-063-171 - Surgical Exploration for Anorchism	105000.00
NHIA-063-172	NHIA-063-172 - Sympathectomy	105000.00
NHIA-063-173	NHIA-063-173 - Thoracoplasty	105000.00
NHIA-063-174	NHIA-063-174 - Thoracotomy	105000.00
NHIA-063-175	NHIA-063-175 - Thrombectomy by Forgarty's Catheterisation	105000.00
NHIA-063-176	NHIA-063-176 - Thyroglossal Cysts and Fistula Excision	105000.00
NHIA-063-177	NHIA-063-177 - Thyroid Lobectomy	105000.00
NHIA-063-178	NHIA-063-178 - Thyroidectomy	105000.00
NHIA-063-179	NHIA-063-179 - Subtotal Thyroidectomy	105000.00
NHIA-063-180	NHIA-063-180 - Thyroplasty	105000.00
NHIA-063-181	NHIA-063-181 - Total Pancreatectomy	105000.00
NHIA-063-182	NHIA-063-182 - Total Proctocolectomy & Ileostomy	105000.00
NHIA-063-183	NHIA-063-183 - Tracheal Resection	105000.00
NHIA-063-184	NHIA-063-184 - Tracheal Stenosis (End to End Anastamosis) (Throat)	105000.00
NHIA-063-185	NHIA-063-185 - Tracheoplasty (Throat)	105000.00
NHIA-063-186	NHIA-063-186 - Transcystotomy Excision	105000.00
NHIA-063-187	NHIA-063-187 - Transcystotomy Fulguration	105000.00
NHIA-063-188	NHIA-063-188 - Transcystotomy Lithotomy	105000.00
NHIA-063-189	NHIA-063-189 - Transduodenal Choledochal Cystectomy	105000.00
NHIA-063-190	NHIA-063-190 - Transduodenal Sphincteroplasty	105000.00
NHIA-063-191	NHIA-063-191 - Transoesophageal Variceal Ligation	105000.00
NHIA-063-192	NHIA-063-192 - Transurethral Desiccation of Congenital Meatal Stenoses	105000.00
NHIA-063-193	NHIA-063-193 - Transurethral Excision of Bladder Lesion	105000.00
NHIA-063-194	NHIA-063-194 - Transurethral Fulguration of Bladder Lesion	105000.00
NHIA-063-195	NHIA-063-195 - Urethra-Reconstruction/ Repair of Prostatic/Membraneous Urethra	105000.00
NHIA-063-196	NHIA-063-196 - Ureteral Reinplantation into The Bladder	105000.00
NHIA-063-197	NHIA-063-197 - Ureterolithotomy	105000.00
NHIA-063-198	NHIA-063-198 - Ureterosigmoidostomy With Rectal Bladder/Colostomy	119000.00
NHIA-063-199	NHIA-063-199 - Uretherectomy	105000.00
NHIA-063-200	NHIA-063-200 - Urethroplasty	105000.00
NHIA-063-201	NHIA-063-201 - Urethrotomy	105000.00
NHIA-063-202	NHIA-063-202 - Urethro-Vesicopexy, Combined Abdominal and Vaginal Approach	105000.00
NHIA-063-203	NHIA-063-203 - Uretro Vaginal Fistula Repair	119000.00
NHIA-063-204	NHIA-063-204 - Uretro Vesical Fistula Repair	119000.00
NHIA-063-205	NHIA-063-205 - Vagoplasty	119000.00
NHIA-063-206	NHIA-063-206 - Vagotomy/Pyloroplasty	119000.00
NHIA-063-207	NHIA-063-207 - Vasoplasty	119000.00
NHIA-063-208	NHIA-063-208 - Vein Patch Angioplasty	119000.00
NHIA-063-209	NHIA-063-209 - Vesical Diverticulectomy	105000.00
NHIA-063-210	NHIA-063-210 - Vesicovaginal Fistula Repair	77000.00
NHIA-063-211	NHIA-063-211 - Volvulus of Large Bowel	105000.00
NHIA-063-212	NHIA-063-212 - Vulvectomy	105000.00
NHIA-063-213	NHIA-063-213 - Warrens Shunt	105000.00
NHIA-063-214	NHIA-063-214 - Wound Debridement (Under GA)	70000.00
NHIA-063-215	NHIA-063-215 - Release of Chordae	21000.00
NHIA-063-216	NHIA-063-216 - Vagotomy with Gastrojejunostomy	119000.00
NHIA-063-218	NHIA-063-218 - Excision of Aortic Aneurysm	94900.00
NHIA-063-219	NHIA-063-219 - Flap Surgeries	94900.00
NHIA-071-001	NHIA-071-001 - Ablation of Endometriotic Spot	42000.00
NHIA-071-002	NHIA-071-002 - Adhesiolysis	140000.00
NHIA-071-003	NHIA-071-003 - Appendectomy	77000.00
NHIA-071-004	NHIA-071-004 - Cholecystectomy	84000.00
NHIA-071-005	NHIA-071-005 - Cholecystectomy and Drainage of Liver abscess	84000.00
NHIA-071-006	NHIA-071-006 - Cholecystectomy with Excision of TO Mass	77000.00
NHIA-071-007	NHIA-071-007 - Cyst Aspiration	21000.00
NHIA-071-008	NHIA-071-008 - Endometria to Endometria Anastomosis	42000.00
NHIA-071-009	NHIA-071-009 - Fimbriolysis	42000.00
NHIA-071-010	NHIA-071-010 - Hemicolectomy	84000.00
NHIA-071-011	NHIA-071-011 - Hysterectomy with bilateral SalpingoOperectomy	105000.00
NHIA-071-012	NHIA-071-012 - Incisional Hernia - Repair	105000.00
NHIA-071-013	NHIA-071-013 - Inguinal Hernia - Bilateral	105000.00
NHIA-071-014	NHIA-071-014 - Inguinal hernia - Unilateral	105000.00
NHIA-071-015	NHIA-071-015 - Intestinal resection	105000.00
NHIA-071-016	NHIA-071-016 - Myomectomy	105000.00
NHIA-071-017	NHIA-071-017 - Oophorectomy	63000.00
NHIA-071-018	NHIA-071-018 - Ovarian Cystectomy	63000.00
NHIA-071-019	NHIA-071-019 - Peritonitis	63000.00
NHIA-071-020	NHIA-071-020 - Repair of Ureterocoele	84000.00
NHIA-071-021	NHIA-071-021 - Salpingo Oophorectomy	63000.00
NHIA-071-022	NHIA-071-022 - Salpingostomy	63000.00
NHIA-071-023	NHIA-071-023 - Uterine septum	63000.00
NHIA-071-024	NHIA-071-024 - Varicocoele - Bilateral	84000.00
NHIA-071-025	NHIA-071-025 - Varicocoele - Unilateral	84000.00
NHIA-071-026	NHIA-071-026 - Bronchoscopy	49000.00
NHIA-071-027	NHIA-071-027 - Cystourethroscopy	49000.00
NHIA-071-028	NHIA-071-028 - Oesophagoscopy	49000.00
NHIA-071-029	NHIA-071-029 - Upper GI Endoscopy	49000.00
NHIA-071-030	NHIA-071-030 - Lower GI Endoscopy	70000.00
NHIA-071-031	NHIA-071-031 - Microlaryngoscopic Surgery (microlaryngoscopy)	105000.00
NHIA-071-032	NHIA-071-032 - Laparoscopic Cholecystectomy	105000.00
NHIA-081-001	NHIA-081-001 - Manual Refraction	2100.00
NHIA-081-002	NHIA-081-002 - Auto Refraction	3500.00
NHIA-081-003	NHIA-081-003 - Tonometry (Pulsair/Goldmann Applanation)	5600.00
NHIA-081-004	NHIA-081-004 - Pupillary Dilation Unilateral	2100.00
NHIA-081-005	NHIA-081-005 - Pupillary Dilation Bilateral	3500.00
NHIA-081-006	NHIA-081-006 - Indirect Ophthalmoscopy	7000.00
NHIA-081-007	NHIA-081-007 - Direct Ophthalmoscopy	2800.00
NHIA-081-008	NHIA-081-008 - Visual Field Assessment	7000.00
NHIA-081-009	NHIA-081-009 - Slit Lamp Examination	4200.00
NHIA-081-010	NHIA-081-010 - Cycloplegic Refraction	4200.00
NHIA-081-011	NHIA-081-011 - Foreign Body Removal (per eye)	7000.00
NHIA-081-012	NHIA-081-012 - Corneal Pachymetry	4200.00
NHIA-081-013	NHIA-081-013 - Keratometry	5600.00
NHIA-081-014	NHIA-081-014 - Gonioscopy	4200.00
NHIA-081-016	NHIA-081-016 - Fundus Photography	21000.00
NHIA-081-017	NHIA-081-017 - Low Vision Assessment	14000.00
NHIA-081-018	NHIA-081-018 - Colour Vision Testing	2100.00
NHIA-081-019	NHIA-081-019 - Dry Eye Assessment (Schirmer's test)	2800.00
NHIA-081-020	NHIA-081-020 - Binocular Vision Testing	2800.00
NHIA-081-021	NHIA-081-021 - Visual Rehabilitation Therapy (per session)	14000.00
NHIA-081-022	NHIA-081-022 - Fluorescein staining	700.00
NHIA-081-023	NHIA-081-023 - Eye Dressing (per session)	700.00
NHIA-081-024	NHIA-081-024 - Visual Acuity Testing	700.00
NHIA-081-025	NHIA-081-025 - OCT Scan (Per eye) - 50% partial coverage	12500.00
NHIA-091-001	NHIA-091-001 - Abscess Drainage of Lid	42000.00
NHIA-091-002	NHIA-091-002 - Anterior Chamber Reconstruction	42000.00
NHIA-091-003	NHIA-091-003 - Paracentesis (A/C Washout)	105000.00
NHIA-091-004	NHIA-091-004 - Bowman's Cautery	49000.00
NHIA-091-005	NHIA-091-005 - Buckle Removal	42000.00
NHIA-091-006	NHIA-091-006 - Canaliculo Dacryocysto Rhinostomy	42000.00
NHIA-091-007	NHIA-091-007 - Capsulotomy	42000.00
NHIA-091-008	NHIA-091-008 - Cataract + Pterygium	105000.00
NHIA-091-009	NHIA-091-009 - Cataract Removal - Bilateral	42000.00
NHIA-091-010	NHIA-091-010 - Cataract Removal - Unilateral	70000.00
NHIA-091-011	NHIA-091-011 - Chalazion Excision	28000.00
NHIA-091-012	NHIA-091-012 - Combined Cataract Extraction with Trabeculectomy	105000.00
NHIA-091-013	NHIA-091-013 - Conjunctival Laceration Repair	42000.00
NHIA-091-014	NHIA-091-014 - Conjuctivectomy And Cryoapplication	42000.00
NHIA-091-015	NHIA-091-015 - Corneal Grafting	105000.00
NHIA-091-016	NHIA-091-016 - Cryoretinopexy - Closed	105000.00
NHIA-091-017	NHIA-091-017 - Cxyoretinopexy - Open	105000.00
NHIA-091-018	NHIA-091-018 - Cyclocryoablation/Cyclocryotherapy	49000.00
NHIA-091-019	NHIA-091-019 - Dacrocystectomy With Pterygium - Excision	70000.00
NHIA-091-020	NHIA-091-020 - Dacryocystorhinostomy	105000.00
NHIA-091-021	NHIA-091-021 - Dacryocystectomy	42000.00
NHIA-091-022	NHIA-091-022 - Diode Laser Cycloablation	49000.00
NHIA-091-023	NHIA-091-023 - Diode Laser Panretinal Photocoagulation	56000.00
NHIA-091-024	NHIA-091-024 - Ectropion Correction	49000.00
NHIA-091-025	NHIA-091-025 - Endoscopic Optic Nerve Decompression	49000.00
NHIA-091-026	NHIA-091-026 - Endoscopic Optic Orbital Decompression	49000.00
NHIA-091-027	NHIA-091-027 - Entropion And Ectropion Repairs	49000.00
NHIA-091-028	NHIA-091-028 - Evisceration/Enucleation/Extenteration	98000.00
NHIA-091-029	NHIA-091-029 - Extracapsular Cataract Extraction	63000.00
NHIA-091-030	NHIA-091-030 - Granuloma Excision (the eye)	42000.00
NHIA-091-031	NHIA-091-031 - Intraocular Foreign Body Removal	42000.00
NHIA-091-032	NHIA-091-032 - Iridectomy	42000.00
NHIA-091-033	NHIA-091-033 - IRIS Prolapse - Repair	42000.00
NHIA-091-034	NHIA-091-034 - Keratoplasty	112000.00
NHIA-091-035	NHIA-091-035 - Lacrimal Probing and Syringing	21000.00
NHIA-091-036	NHIA-091-036 - Lensectomy	70000.00
NHIA-091-037	NHIA-091-037 - Limbal Dermoid Removal	28000.00
NHIA-092-001	NHIA-092-001 - Membranectomy	42000.00
NHIA-092-002	NHIA-092-002 - Paracentesis (A/C Washout)	70000.00
NHIA-092-003	NHIA-092-003 - Penetrating Keratoplasty	105000.00
NHIA-092-004	NHIA-092-004 - Perforating Corneo - Scleral Injury	105000.00
NHIA-092-005	NHIA-092-005 - Pterigium + Conjunctival Autograft	49000.00
NHIA-092-006	NHIA-092-006 - Pterygium Excision	28000.00
NHIA-092-007	NHIA-092-007 - Ptosis Repair	105000.00
NHIA-092-008	NHIA-092-008 - Radial Keratotomy	105000.00
NHIA-092-009	NHIA-092-009 - Removal of Foreign Bodies from Conjunctiva And Cornea	7000.00
NHIA-092-010	NHIA-092-010 - Retinal Detachment Surgery (Partial Coverage)	210000.00
NHIA-092-011	NHIA-092-011 - Scleral Buckling Procedures	112000.00
NHIA-092-012	NHIA-092-012 - Socket Reconstruction	105000.00
NHIA-092-013	NHIA-092-013 - Squint Surgery	70000.00
NHIA-092-014	NHIA-092-014 - Syringing And Probing	21000.00
NHIA-092-015	NHIA-092-015 - Trabeculectomy With Antimetabolites	105000.00
NHIA-092-016	NHIA-092-016 - Traumatic Canalicular Repair	70000.00
NHIA-092-017	NHIA-092-017 - Traumatic Corneal and/or Limbal/Scleral Laceration Repair	77000.00
NHIA-092-018	NHIA-092-018 - Traumatic Lid Laceration Repair	28000.00
NHIA-092-019	NHIA-092-019 - Tumour Excision from Lid	42000.00
NHIA-092-020	NHIA-092-020 - Tumours of IRIS	42000.00
NHIA-092-021	NHIA-092-021 - Vitrectomy	49000.00
NHIA-092-022	NHIA-092-022 - Vitrectomy + Retinal Detachment (Partial Coverage)	252000.00
NHIA-093-001	NHIA-093-001 - Fundus Imaging	21000.00
NHIA-093-002	NHIA-093-002 - Optical Coherence Tomography OCT per eye (Partial coverage)	42000.00
NHIA-093-003	NHIA-093-003 - Exenteration	70000.00
NHIA-093-004	NHIA-093-004 - Enucleation	28000.00
NHIA-093-005	NHIA-093-005 - Evisceration	28000.00
NHIA-093-006	NHIA-093-006 - Gonioscopy	4200.00
NHIA-093-007	NHIA-093-007 - Flourescein Angiography	42000.00
NHIA-093-008	NHIA-093-008 - Subconj. Injection	1400.00
NHIA-093-009	NHIA-093-009 - Biometry	7000.00
NHIA-093-010	NHIA-093-010 - Flourescein staining	700.00
NHIA-093-011	NHIA-093-011 - Excisional Biopsy (Conjunctival)	35000.00
NHIA-093-012	NHIA-093-012 - Excisional/incisional Biopsy	35000.00
NHIA-093-013	NHIA-093-013 - Chalazion Incision & Curretage	35000.00
NHIA-093-014	NHIA-093-014 - Lacrimal Probing & Syringing	21000.00
NHIA-093-015	NHIA-093-015 - Tonometry	1400.00
NHIA-093-016	NHIA-093-016 - Confrontation Visual Field Test (CVF)	7000.00
NHIA-093-017	NHIA-093-017 - Refraction	4200.00
NHIA-093-018	NHIA-093-018 - Pachymetry	4200.00
NHIA-093-019	NHIA-093-019 - Dilatation	2800.00
NHIA-093-020	NHIA-093-020 - Conjunctiva Foreign Body Removal	4200.00
NHIA-093-021	NHIA-093-021 - Epilation	2800.00
NHIA-093-022	NHIA-093-022 - Gonioscopy	4200.00
NHIA-093-023	NHIA-093-023 - Cornea staining	700.00
NHIA-093-024	NHIA-093-024 - Pterygium Excision	28000.00
NHIA-093-025	NHIA-093-025 - Lid Repair (All Patients) - Unilateral	16800.00
NHIA-093-026	NHIA-093-026 - Lid Repair (All Patients) - Bilateral	28000.00
NHIA-093-027	NHIA-093-027 - Phaco	140000.00
NHIA-093-028	NHIA-093-028 - Small Incision Cataract Surgery (SICS)	84000.00
NHIA-093-029	NHIA-093-029 - Extracapsular Cataract Extraction (ECCE)	70000.00
NHIA-093-030	NHIA-093-030 - Intracapsular Cataract Extraction (ICCE)	56000.00
NHIA-093-031	NHIA-093-031 - Trabeculectomy	70000.00
NHIA-093-032	NHIA-093-032 - Peripheral Iridectomy	53200.00
NHIA-093-033	NHIA-093-033 - Squint Surgery	70000.00
NHIA-101-002	NHIA-101-002 - Abreaction (Diagnostic and Forensic)	5600.00
NHIA-101-003	NHIA-101-003 - Psychiatric Assessment	7000.00
NHIA-101-004	NHIA-101-004 - Psychometric Assessment, Scoring & Interpretation	5600.00
NHIA-101-005	NHIA-101-005 - Psychotherapies Max: 10 sessions)	5600.00
NHIA-101-006	NHIA-101-006 - Behaviour Modifications	5600.00
NHIA-101-007	NHIA-101-007 - Sleep Deprivation Therapy	7000.00
NHIA-101-008	NHIA-101-008 - Electroencephalography	21000.00
NHIA-101-010	NHIA-101-010 - Personality Assessment	15000.00
NHIA-101-011	NHIA-101-011 - Violence Risk Assessment	12000.00
NHIA-111-002	NHIA-111-002 - Bed Fee (per day)	2800.00
NHIA-111-003	NHIA-111-003 - Nursing Care (per day)	1750.00
NHIA-111-004	NHIA-111-004 - Mechanical Ventilation (per day)	3500.00
NHIA-111-005	NHIA-111-005 - Oxygen therapy (per day)	10500.00
NHIA-111-006	NHIA-111-006 - Central Venous Cannulation (per session)	7000.00
NHIA-111-007	NHIA-111-007 - Endotracheal Intubation (per session)	3500.00
NHIA-111-008	NHIA-111-008 - Oxygen Therapy (per hour)	700.00
NHIA-111-009	NHIA-111-009 - Continuous Positive Airway Pressure (Moved to ICU)	3500.00
NHIA-111-010	NHIA-111-010 - Critical Care (In ICU per day)	5314.00
NHIA-111-011	NHIA-111-011 - Nebulisation per session	1050.00
NHIA-111-012	NHIA-111-012 - Gastric Lavage	1400.00
NHIA-111-013	NHIA-111-013 - Aspiration	2100.00
NHIA-111-014	NHIA-111-014 - Aspiration (USS guided)	3500.00
NHIA-111-015	NHIA-111-015 - Diagnostic Paracentesis	2100.00
NHIA-111-016	NHIA-111-016 - Therapeutic Paracentesis	7000.00
NHIA-111-017	NHIA-111-017 - Tissue Biopsies	14000.00
NHIA-111-018	NHIA-111-018 - Lumbar Puncture	2100.00
NHIA-111-019	NHIA-111-019 - Phototherapy per day	2100.00
NHIA-111-020	NHIA-111-020 - Incubator Care per day	2800.00
NHIA-111-021	NHIA-111-021 - Exchange Blood Transfusion (EBT)	21000.00
NHIA-112-001	NHIA-112-001 - Anal Dilatation	21000.00
NHIA-112-002	NHIA-112-002 - Rectal Polyp	21000.00
NHIA-112-003	NHIA-112-003 - Anal Transposition for Ectopic Anus	42000.00
NHIA-112-004	NHIA-112-004 - Hernia - Epigastric	35000.00
NHIA-112-005	NHIA-112-005 - Hernia - Umbilical	42000.00
NHIA-112-006	NHIA-112-006 - Hernia-Inguinal - Bilateral	35000.00
NHIA-112-007	NHIA-112-007 - Hernia-Inguirial -Unilateral	35000.00
NHIA-112-008	NHIA-112-008 - Orchidopexy - Unilateral)	42000.00
NHIA-112-009	NHIA-112-009 - Orchidopexy - Bilateral	84000.00
NHIA-112-010	NHIA-112-010 - Abdomino Peritoneal (Exomphalos)	70000.00
NHIA-112-011	NHIA-112-011 - Chordee Correction	70000.00
NHIA-112-012	NHIA-112-012 - Closure Colostomy	70000.00
NHIA-112-013	NHIA-112-013 - Colectomy	84000.00
NHIA-112-014	NHIA-112-014 - Colon Transplant	91000.00
NHIA-112-015	NHIA-112-015 - Cystolithotomy	84000.00
NHIA-112-016	NHIA-112-016 - Oesophageal Atresia (Fistula)	84000.00
NHIA-112-017	NHIA-112-017 - Gastrostomy	84000.00
NHIA-112-018	NHIA-112-018 - Hernia - Diaphragmatic	84000.00
NHIA-112-019	NHIA-112-019 - Meckels Diverticulectomy	84000.00
NHIA-112-020	NHIA-112-020 - Meniscectomy	84000.00
NHIA-112-021	NHIA-112-021 - Nephrolithotomy	84000.00
NHIA-112-022	NHIA-112-022 - Pyelolithotomy	84000.00
NHIA-112-023	NHIA-112-023 - Pyeloplasty	84000.00
NHIA-112-024	NHIA-112-024 - Pyloric Stenosis (Ramsted OP)	84000.00
NHIA-112-025	NHIA-112-025 - Rectal Biopsy	21000.00
NHIA-112-026	NHIA-112-026 - Colostomy	70000.00
NHIA-112-027	NHIA-112-027 - Pull Through for Hirshprung's Disease (for all stages of surgery)	140000.00
NHIA-112-028	NHIA-112-028 - Excision Biopsy	28000.00
NHIA-112-029	NHIA-112-029 - Posterior Saggital Anorectoplasty (for all stages of surgery)	140000.00
NHIA-112-030	NHIA-112-030 - Appendectomy	49000.00
NHIA-112-031	NHIA-112-031 - Hypospadias Repair	70000.00
NHIA-112-032	NHIA-112-032 - Meatotomy/Meatoplasty	28000.00
NHIA-112-033	NHIA-112-033 - *** Circumcision	7000.00
NHIA-112-034	NHIA-112-034 - Laparoscopy	49000.00
